run,bun,eligible,suite,fixture,metric,pairs,median_A,median_B,median_change_pct,median_abs_pair_pct,p90_abs_pair_pct,A_mad_pct,B_mad_pct,paired_changes_pct
aa-142-2,1.4.2,True,router,100/param,nsPerOp,5,555.7793800000002,578.9078500000005,4.161448019176306,7.026865588284359,9.292945206350268,3.8732239400460906,10.741319192683338,"[8.358411972758972, -7.026865588284359, 9.292945206350268, -2.1678015383655436, -0.6113899567904424]"
aa-142-2,1.4.2,True,router,100/param-encoded,nsPerOp,5,604.7528799999998,657.7426300000002,8.762215402760942,4.857315628100379,18.689140667610094,4.977553806771399,5.634751087975002,"[18.689140667610094, -4.857315628100379, -5.79777205331804, 2.7642983515826947, 2.6337352870481556]"
aa-142-2,1.4.2,True,router,100/wildcard,nsPerOp,5,597.7093100000002,604.4573400000002,1.1289819126290679,10.059579801565954,19.311222043170574,4.387145985729959,12.803335302372153,"[1.1289819126290679, -18.79670000736181, 10.059579801565954, 19.311222043170574, -4.415291675799249]"
aa-142-2,1.4.2,True,router,100/miss,nsPerOp,5,267.43329000000017,301.4140199999997,12.706245359356538,11.517335726848078,16.168070940968615,1.032979102938145,3.630604176939256,"[11.483582162024565, -11.517335726848078, 16.168070940968615, 12.706245359356538, -1.3194942832552625]"
aa-142-2,1.4.2,True,router,100/method-miss,nsPerOp,5,297.9067400000008,311.8443400000001,4.678511134054664,4.678511134054664,31.198371519156552,6.025513219338636,11.934351606317566,"[1.6190370071778482, -31.198371519156552, 20.36331439864243, 4.678511134054664, -1.903364714061051]"
aa-142-2,1.4.2,True,router,100/registration,nsPerOp,5,88078.08000000022,74816.8700000008,-15.056197864439591,27.272861175570885,39.30563257151343,13.350790571275349,10.906042982017562,"[6.627335654909405, -27.272861175570885, -29.71976816134625, 39.30563257151343, -6.01422657729408]"
aa-142-2,1.4.2,True,router,1000/static-shallow,nsPerOp,5,324.7239300000001,328.15934000000084,1.0579479005445425,7.1410074876582685,15.503122914285882,5.905354742411399,12.374835956216021,"[-5.3816868793002515, -10.294585180773662, 7.1410074876582685, 15.503122914285882, 6.156280016781612]"
aa-142-2,1.4.2,True,router,1000/static-deep,nsPerOp,5,537.7161999999998,536.9042599999989,-0.1509978683924662,3.3090533489467333,18.08121503204001,1.6509061843404778,4.0350117542370025,"[-0.4722704444854231, -3.3090533489467333, -1.772639438614787, 18.08121503204001, -4.179916840891185]"
aa-142-2,1.4.2,True,router,1000/param,nsPerOp,5,552.6059399999997,564.3127300000003,2.118469808703227,4.69404149194268,10.042741565491175,1.9944193868059175,2.2555861888848985,"[2.118469808703227, 2.2041831585609684, -10.042741565491175, 6.504093255112431, 4.69404149194268]"
aa-142-2,1.4.2,True,router,1000/param-encoded,nsPerOp,5,610.2684199999999,628.7933800000019,3.035542950100867,5.440176387366613,8.123875689217975,2.5706131082452233,5.3322333005474825,"[0.4532778227278378, -5.440176387366613, 8.123875689217975, 8.089596050210158, 0.6488367935544526]"
aa-142-2,1.4.2,True,router,1000/wildcard,nsPerOp,5,577.9112699999996,570.1843699999995,-1.3370391617384625,6.554658897224719,15.78850479979721,2.1962852532708648,0.9458221381972357,"[-7.256313996082686, -6.554658897224719, -0.4038630359293194, 15.78850479979721, 2.102224605587666]"
aa-142-2,1.4.2,True,router,1000/miss,nsPerOp,5,279.43346999999903,259.41342000000077,-7.164513971786679,15.783531093807547,26.53502303599953,6.520002775615208,3.451829901475753,"[-5.3297695512277805, -26.53502303599953, -0.689464286808239, 15.783531093807547, -18.505124460813427]"
aa-142-2,1.4.2,True,router,1000/method-miss,nsPerOp,5,286.6318100000012,286.72571999999946,0.03276328611196977,10.617727142375777,26.06598330000911,3.2391240874491323,3.1551825905255138,"[-13.919730640799122, -10.617727142375777, 2.444513425422823, 26.06598330000911, -4.515350197872481]"
aa-142-2,1.4.2,True,router,1000/registration,nsPerOp,5,612816.6900000019,659500.5200000014,7.617910993905763,7.852349778528178,29.30945801467909,5.724759226123772,1.1040961726605982,"[7.852349778528178, -29.30945801467909, 5.051186807480357, 27.909958478595232, 2.8384097807159225]"
aa-142-2,1.4.2,True,request,constructor-supplied-url,nsPerOp,5,819.1244499999925,832.7659499999982,1.6653757557848259,10.725911179600622,32.145696018254434,7.326731609585484,7.120776251718473,"[1.6653757557848259, 4.735282143798303, -24.425828067161937, 32.145696018254434, 10.725911179600622]"
aa-142-2,1.4.2,True,request,constructor-parse-url,nsPerOp,5,1014.6041500000024,1151.7246999999998,13.51468452006599,13.383164709131346,31.018339899915027,10.771250048603072,4.31837139552552,"[18.305020731483722, -13.280628537300487, -13.383164709131346, 31.018339899915027, 8.057273980673262]"
aa-142-2,1.4.2,True,request,metadata,nsPerOp,5,3210.23735,3226.9130500000074,0.5194538030033113,3.6321386856618565,46.483547263794755,7.021792329467325,3.443275299903578,"[1.8701273607937496, 0.5194538030033113, -16.846782897935064, 46.483547263794755, 3.6321386856618565]"
aa-142-2,1.4.2,True,request,body-json,nsPerOp,5,26709.624662466256,27401.09810981094,2.5888549767469238,8.457270741693934,41.9351648518776,11.816249563498591,8.024631257099143,"[8.457270741693934, 2.5888549767469238, -31.435293716949108, 6.9998465555467515, 41.9351648518776]"
aa-142-2,1.4.2,True,request,body-shared,nsPerOp,5,28636.584158415844,30684.864986498644,7.152671620161932,14.545382847262056,37.319111918874846,14.839249757990933,8.877900940383304,"[1.4643935810546793, 7.152671620161932, -36.30790195856862, 14.545382847262056, 37.319111918874846]"
aa-142-2,1.4.2,True,di,value,nsPerOp,5,55.56509999999889,56.51773000000048,1.7144394593037848,26.148332405850063,45.21692573215965,5.574254343102794,1.9192561343120507,"[-26.148332405850063, 7.123212426071146, -8.84045955802436, 33.801641903837606, 45.21692573215965]"
aa-142-2,1.4.2,True,di,singleton-class-warm,nsPerOp,5,177.64773000000105,188.2752100000016,5.982333689262731,14.581255334495824,31.498949866346226,7.9158174438826965,3.3123797870132576,"[-14.581255334495824, 18.905188761885828, -13.082514036168181, 31.498949866346226, 5.982333689262731]"
aa-142-2,1.4.2,True,di,singleton-factory-warm,nsPerOp,5,190.76786999999968,215.3393600000004,12.880308408329322,5.865239141735601,23.256930093383765,3.5655637398485442,7.588296909584835,"[-1.992872138048074, 5.865239141735601, 5.182755139422435, 23.256930093383765, 21.44600136280841]"
aa-142-2,1.4.2,True,di,request-warm,nsPerOp,5,134.86762,140.6131100000016,4.26009593703931,4.6737364638190115,21.68710274185255,7.3809562295225986,3.499574115103448,"[4.6737364638190115, 0.6114366072446531, -0.5488153303700116, 21.68710274185255, 6.073270137398845]"
aa-142-2,1.4.2,True,di,session-warm,nsPerOp,5,132.88553000000093,140.86532999999918,6.005018003087459,17.48239759271264,26.352107823838743,6.257664021054453,5.847499878074304,"[17.48239759271264, -8.64087801813488, -0.23776733687362883, 24.891303063620484, 26.352107823838743]"
aa-142-2,1.4.2,True,di,class-cold-bind-resolve,nsPerOp,5,983.9939000000072,1066.7797999999948,8.413253374841755,17.16221486540497,20.482093435740435,7.608040049842864,5.895415342509352,"[-0.8045740111348176, 20.482093435740435, -17.16221486540497, 10.422856985722252, 17.738777434875928]"
aa-142-2,1.4.2,True,di,factory-cold-bind-resolve,nsPerOp,5,401.5908500000023,491.802599999994,22.46359696691076,35.4814718007201,35.58880422046043,8.162549022221956,7.894356394210341,"[-35.58880422046043, 35.57670698921478, -23.821784190332483, 35.4814718007201, 20.06378654223586]"
aa-142-2,1.4.2,True,di,transient-class,nsPerOp,5,607.073449999998,617.7779400000009,1.7632940462151359,1.132061880321178,27.14343010530238,2.009676094383788,2.487320929588555,"[27.14343010530238, -1.132061880321178, -0.7678856652351129, 2.359061328537515, -0.24152811537279106]"
aa-142-2,1.4.2,True,di,transient-chain-3,nsPerOp,5,1323.6065400000007,1314.0756399999987,-0.7200704825772508,5.934274923966775,14.263947753614858,3.4204885388371347,3.112519458925637,"[-2.3562059313659955, -5.934274923966775, -7.677919420080914, 14.263947753614858, -3.8101776076146843]"
aa-142-2,1.4.2,True,dispatch,static,nsPerOp,5,6906.146414641468,6834.457545754558,-1.0380444401660194,13.79290302291858,38.843394616331615,3.5920206744344534,7.484667952368852,"[13.79290302291858, -6.504048521027961, -32.587602687079, 38.843394616331615, -7.194793716585702]"
aa-142-2,1.4.2,True,dispatch,middleware,nsPerOp,5,8086.370237023731,8060.636963696322,-0.3182302142138882,2.0430013413603842,35.107528804960154,2.28795610189833,2.3931047982655875,"[0.6183689207177601, -0.45134279920776565, -32.246289668875704, 35.107528804960154, -2.0430013413603842]"
aa-142-2,1.4.2,True,dispatch,async,nsPerOp,5,6799.910291029057,6678.242424242404,-1.7892569398623714,12.904112102219202,50.681781907660465,7.43811987071499,7.630620854464368,"[6.102796229897911, 12.904112102219202, -28.65892602389519, 50.681781907660465, -5.529320737985799]"
aa-142-2,1.4.2,True,dispatch,query,nsPerOp,5,7870.748274827517,7480.337233723337,-4.960278584347632,8.65613670369827,70.93651150338327,4.9524678723958395,3.8887510025276213,"[-1.6099090435515717, -2.853649217568166, -17.316330691644566, 70.93651150338327, -8.65613670369827]"
aa-142-2,1.4.2,True,dispatch,metadata,nsPerOp,5,7892.181818181836,7586.1878187818775,-3.8771787884437248,3.9198467219254574,73.10809720769069,4.730446436031638,2.7242057707153884,"[2.8807103452771043, -3.8771787884437248, -25.52504019205465, 73.10809720769069, -3.9198467219254574]"
aa-142-2,1.4.2,True,dispatch,class-warm,nsPerOp,5,12740.241224122301,15017.143714371508,17.871737671168518,27.998727665996448,68.04216279008996,0.1282262505566035,20.796421491669705,"[-6.625605858784123, 17.7207887176702, -27.998727665996448, 68.04216279008996, 37.358635970921306]"
aa-142-2,1.4.2,True,dispatch,factory-warm,nsPerOp,5,12644.414941494104,11561.131113111298,-8.567291040314451,29.062059902691583,68.49092051253545,4.367623402093756,1.7365599839095518,"[-5.164248820148732, -10.155074876312831, -29.062059902691583, 68.49092051253545, 34.374221818715526]"
aa-142-2,1.4.2,True,dispatch,middleware-20,nsPerOp,5,10196.589858985963,10305.843084308366,1.071468273543652,11.038394346843006,33.54955566879263,2.3839382715460773,4.261798067649362,"[-1.9278321520148411, -12.981602443451445, -11.038394346843006, 33.54955566879263, 3.539793025764437]"
aa-142-2,1.4.2,True,dispatch,static-listeners,nsPerOp,5,8953.239423942423,9764.313531353126,9.05900165298561,17.37082971861974,80.29786947983251,2.405279528965969,7.5973521389530445,"[0.7734052581816586, -8.488561928418214, -26.158715464669267, 80.29786947983251, 17.37082971861974]"
aa-142-2,1.4.2,True,dispatch,middleware-listeners,nsPerOp,5,15461.921692169317,16424.622262226207,6.22626727274429,3.283806595644667,21.95142931683549,4.363060263315608,7.01406269768337,"[3.283806595644667, 3.4593567224025623, -0.965069837260113, 21.95142931683549, 2.772147518617052]"
aa-142-2,1.4.2,True,http,static,rps,5,30574.59341091113,30951.562843539697,1.232949944950179,5.449164701799425,9.310798064292669,1.7063202956040258,2.3026455549000038,"[-5.449164701799425, 6.920941490987698, 9.310798064292669, -1.6545378286264234, 2.175118724655678]"
aa-142-2,1.4.2,True,http,static,p50,5,1.042891999999938,1.009747999999945,-3.1780855544001563,4.197726859902429,16.495615425469634,3.431515439782552,2.899337260361582,"[4.197726859902429, -3.1780855544001563, -12.536518629664616, -16.495615425469634, 3.1693815441315776]"
aa-142-2,1.4.2,True,http,static,p95,5,1.686373999999887,1.6687419999998383,-1.045556916796031,5.772772691109496,15.157511975113191,6.527852066025842,2.397974042717634,"[4.800449155947861, -8.226407665198243, -3.904698341360513, 15.157511975113191, -5.772772691109496]"
aa-142-2,1.4.2,True,http,static,p99,5,2.3859870000001138,2.383802000000287,-0.09157635812041542,12.522022685234202,15.443621287121644,4.549312297172105,2.1143534572016884,"[4.029057316751672, 3.4924285634600594, -15.443621287121644, 13.647978802907224, -12.522022685234202]"
aa-142-2,1.4.2,True,http,param,rps,5,29680.611000148747,31061.749760141916,4.653336684970033,7.884247845728942,26.707092188302095,6.9828581972183805,5.891142763348107,"[0.21849852303787998, -8.013858355458204, 26.707092188302095, -7.884247845728942, -2.177471747814008]"
aa-142-2,1.4.2,True,http,param,p50,5,1.127770000000055,1.0772450000004028,-4.480080158157229,9.665701297238115,29.345894063312695,10.282947764177145,4.973798903662902,"[-2.081721806240555, 0.2708885677160433, -29.345894063312695, 9.665701297238115, 16.63642460717454]"
aa-142-2,1.4.2,True,http,param,p95,5,1.8050069999999323,1.758281000000352,-2.588688021685348,5.20629559887289,17.71143815688161,5.8573734062959755,8.002133902368062,"[2.3952453240221327, 5.20629559887289, -17.71143815688161, 6.508830169486846, 3.4720567110555045]"
aa-142-2,1.4.2,True,http,param,p99,5,2.5593369999996867,2.547739999999976,-0.45312516482636234,8.436201468502036,21.99306170689991,7.930335082878506,5.677855668189669,"[5.37600722388214, 5.199002710508216, -21.99306170689991, 11.880095615955666, 8.436201468502036]"
aa-142-2,1.4.2,True,http,wildcard,rps,5,29912.276926776583,31140.00855770755,4.104440574471746,5.436576442237717,13.514092093856899,4.887116269727041,3.230149073670626,"[-2.3369080297570677, 5.436576442237717, 13.514092093856899, -8.94862149441391, -0.7462076593302225]"
aa-142-2,1.4.2,True,http,wildcard,p50,5,1.1258170000000973,1.07412099999965,-4.591865285427643,7.315456042554036,12.679187394524272,0.29809462810184334,5.798694932879507,"[1.242359422623518, -4.591865285427643, -9.752071836069442, 12.679187394524272, 7.315456042554036]"
aa-142-2,1.4.2,True,http,wildcard,p95,5,1.726662000000033,1.7017939999996088,-1.4402355527847188,3.639283326700826,11.378835204045068,6.2654995592483065,3.7324141464798624,"[6.124622993522655, -3.639283326700826, -11.378835204045068, 1.6749937232333645, -3.5632914837705365]"
aa-142-2,1.4.2,True,http,wildcard,p99,5,2.45842999999968,2.4273229999998875,-1.2653197365715796,5.503248751069978,17.964327572242045,4.762307651603884,4.188523735806029,"[5.503248751069978, -8.219839491045555, -17.964327572242045, 2.2861978952295248, 3.671852843976642]"
aa-142-2,1.4.2,True,http,middleware,rps,5,29601.469813087213,30704.97636244547,3.727877555831305,2.3249762267006258,4.800194989051021,1.8115636301703544,4.440093947783252,"[4.800194989051021, 3.9162622782177747, -0.8777376576891815, -0.9056977388205878, 2.3249762267006258]"
aa-142-2,1.4.2,True,http,middleware,p50,5,1.0787180000006629,1.063270000000557,-1.4320702908541705,12.156082609704445,19.08710154084362,2.5159494882006475,9.09383317501903,"[-19.08710154084362, -2.361786052156767, 16.834896963018096, 12.156082609704445, -0.29789595509105427]"
aa-142-2,1.4.2,True,http,middleware,p95,5,1.7587000000003172,1.7339350000002014,-1.408142377899091,6.115937908722069,7.044553395942299,2.5001990106355834,7.6315432816579065,"[-0.6224158102878352, -3.645439713312204, 6.115937908722069, -6.598429999844901, -7.044553395942299]"
aa-142-2,1.4.2,True,http,middleware,p99,5,2.5586660000008123,2.3695349999998143,-7.391781498676964,5.266618634314679,20.298533564342204,6.62388135069323,4.48024612422733,"[-8.819592128781661, -20.298533564342204, 3.640373538390418, -5.266618634314679, -0.822373171097146]"
aa-142-2,1.4.2,True,http,json,rps,5,29418.077203491823,29925.592221027728,1.7251807928346352,3.9047240627142044,8.610281131569486,1.2549926712695225,0.8606980011888594,"[-5.913237618292133, 0.9659059783270418, 3.9047240627142044, 3.1722081169461624, -8.610281131569486]"
aa-142-2,1.4.2,True,http,json,p50,5,0.9190590000016527,0.9630329999999958,4.78467650044927,11.477882775920056,18.08720005608255,6.20939460884997,5.052786353155297,"[11.477882775920056, -4.098757533679387, -6.052696011868097, -14.244369568920856, 18.08720005608255]"
aa-142-2,1.4.2,True,http,json,p95,5,1.8687269999991258,1.8245929999993677,-2.361714685974925,6.27123292689975,10.898970261559738,6.045398819670399,4.634403398502463,"[9.253660621839188, -10.898970261559738, -3.858530388329051, -0.49492884635277123, 6.27123292689975]"
aa-142-2,1.4.2,True,http,json,p99,5,2.613820000000487,2.5128640000002633,-3.8623929727450657,6.05267386430719,8.098258160193627,2.463444307617024,3.4157439479086342,"[3.8551362462019734, -6.05267386430719, -7.6069672669149995, -2.347141503208272, 8.098258160193627]"
aa-142-2,1.4.2,True,http,di,rps,5,25595.352239760185,23762.220385669,-7.161971583432914,10.90411835912617,14.377857382158432,6.947037584003198,6.76786394608046,"[-14.377857382158432, -13.445123036889694, 10.90411835912617, 3.335173720413054, 1.4033096483118346]"
aa-142-2,1.4.2,True,http,di,p50,5,1.1980509999993956,1.410690999999133,17.748827053259397,15.349346563671851,48.008718519872986,14.851704977522765,2.4635444615391338,"[48.008718519872986, 14.133522839432477, -15.349346563671851, -7.755891249840019, 20.838430773067707]"
aa-142-2,1.4.2,True,http,di,p95,5,2.127231999998912,2.3405490000004647,10.02791420971767,15.346343066573521,21.613723609901193,4.706867892229608,10.203888062202097,"[16.125157526026946, 21.613723609901193, -15.346343066573521, 0.912115392686208, -13.101673912308287]"
aa-142-2,1.4.2,True,http,di,p99,5,2.876772000001438,3.0336460000016814,5.453125934212544,12.50377873641938,19.34637155803709,8.895004539807005,13.174806816529944,"[14.092994008113969, 19.34637155803709, -12.50377873641938, 10.357077228585364, -1.296833229481642]"
aa-142-2,1.4.2,True,http,static-file,rps,5,15958.27566421454,16324.471482901998,2.2947079395841508,4.63480424629068,12.319810483737836,7.754499734334744,2.2876025102770754,"[-12.319810483737836, 4.63480424629068, -4.253902938496045, 4.606325233337394, 11.296615392050802]"
aa-142-2,1.4.2,True,http,static-file,p50,5,2.190787999999884,2.0824959999990824,-4.943061583357555,3.5744183488701675,11.183141018761377,3.5725045051654916,4.435590752580614,"[2.9871899973666016, -2.1568293960064877, -5.793880489809244, -3.5744183488701675, -11.183141018761377]"
aa-142-2,1.4.2,True,http,static-file,p95,5,3.3224860000009357,3.234784000000218,-2.6396499488844483,10.760888082017338,18.69184322126842,7.908566055709488,5.449235559476552,"[18.69184322126842, -10.760888082017338, 17.074706986004617, -5.967818411348769, -4.200787234845449]"
aa-142-2,1.4.2,True,http,static-file,p99,5,4.153490999999121,4.160087000000203,0.15880617054624402,6.2218504867280195,36.928540690017186,9.140262973948406,6.370539846900287,"[36.928540690017186, -6.2218504867280195, 7.757327992030683, -4.9593233157087635, -1.9883924642081552]"
aa-142-2,1.4.2,True,http,post-json,rps,5,9246.76654338438,9926.71548177967,7.353369799108456,10.789281200324652,20.899059379877027,9.707065024652644,3.200562225150332,"[-20.899059379877027, -3.7116285917486502, 14.27643098186362, -2.9836819917593127, 10.789281200324652]"
aa-142-2,1.4.2,True,http,post-json,p50,5,3.0280279999988124,2.750930000000153,-9.151104283010858,9.706991567829649,25.625265036458945,9.560413576096241,3.1684921099461323,"[25.625265036458945, 0.08008492108217968, -9.706991567829649, 2.662109045348604, -12.029644375776849]"
aa-142-2,1.4.2,True,http,post-json,p95,5,5.988580000001093,5.628230000000258,-6.01728623481309,9.953728596789357,29.768723969853127,7.99454962615006,4.1884748846594855,"[29.768723969853127, 2.1490720205190827, -11.994611319701786, 5.878159113215609, -9.953728596789357]"
aa-142-2,1.4.2,True,http,post-json,p99,5,7.979726999999912,7.577134999999544,-5.045185129771634,16.902783766916272,41.79985514371574,13.921491299144567,12.487622300512125,"[41.79985514371574, 10.311872618774487, -27.278923841739033, 3.4989985852644345, -16.902783766916272]"
aa-142-2,1.4.2,True,http,async,rps,5,31088.234130560693,30507.9863069207,-1.8664547532778464,6.090451155157228,10.007800782705367,1.950249732196713,6.50773737883236,"[-10.007800782705367, 6.090451155157228, 3.0784889183245623, -4.809527119305079, 8.780654411694888]"
aa-142-2,1.4.2,True,http,async,p50,5,1.0845010000011825,1.068782000000283,-1.4494223611488,2.5073240469431823,5.746710200803085,2.4463785650093937,1.8655815685321684,"[2.5073240469431823, -0.8626898682717155, 5.746710200803085, 1.5891909387507175, -3.2649116968554437]"
aa-142-2,1.4.2,True,http,async,p95,5,1.7182950000005803,1.6710280000006605,-2.750808213950684,12.489063141045742,17.78395303482486,12.365629883181386,6.797731695786826,"[16.705283576921936, -12.489063141045742, -9.361547347887477, 8.821655887485402, -17.78395303482486]"
aa-142-2,1.4.2,True,http,async,p99,5,2.529993000000104,2.3772810000009486,-6.036064131369113,10.455009164104801,26.35224117388688,9.509512476960927,7.792095255067862,"[26.35224117388688, -4.6773746065160715, -10.455009164104801, 10.168036540715253, -16.658831349214054]"
aa-142-2,1.4.2,True,http,query,rps,5,26141.447855168743,27343.23958758182,4.597265381287796,6.370271844878306,22.052307792985726,6.012801436807018,2.8754510452756477,"[-8.95608226582989, 22.052307792985726, 6.370271844878306, -2.560420660483187, -1.335250117282294]"
aa-142-2,1.4.2,True,http,query,p50,5,1.2599760000011884,1.1764409999996133,-6.6298881884652054,9.735061996622152,11.006907999710968,5.39605516288814,3.4540618697593786,"[7.749269118104296, -9.854949618299125, -11.006907999710968, -1.7803933085917434, 9.735061996622152]"
aa-142-2,1.4.2,True,http,query,p95,5,1.9607109999997192,1.9588270000022021,-0.09608759258846744,3.763868269272219,21.593349419567065,1.1054153314600583,6.379940648033566,"[7.465664657244453, -21.593349419567065, 0.5902431685864906, 3.763868269272219, -1.513583593006329]"
aa-142-2,1.4.2,True,http,query,p99,5,3.05673900000329,2.7997509999986505,-8.407260155491292,8.407260155491292,23.178402356113438,7.527662649546726,9.472020904694721,"[20.340414504662753, -23.178402356113438, -8.407260155491292, 3.0343582089788157, -3.6165783451633904]"
aa-142-2,1.4.2,True,http,metadata,rps,5,25434.977579335507,26494.66462591647,4.166259015859719,2.807810171256464,7.147765825499963,1.9143051565276838,1.8283909243153205,"[0.03308238093890914, 2.807810171256464, 7.147765825499963, -0.04781082780618284, 6.1992364759111185]"
aa-142-2,1.4.2,True,http,metadata,p50,5,1.307316999998875,1.305623000000196,-0.12957836536053868,1.8560856417933924,22.391973809440692,3.926744622777218,3.8989049672110094,"[-1.0352228155453558, 11.977563393092638, -22.391973809440692, -1.8560856417933924, -0.12957836536053868]"
aa-142-2,1.4.2,True,http,metadata,p95,5,2.1886369999992894,1.9005870000000868,-13.16115920544595,3.046461600201944,26.203561032618072,10.432520331063104,2.3847369261410236,"[1.1497775967257873, -26.203561032618072, -3.046461600201944, 0.4436337167049498, -15.2320371081065]"
aa-142-2,1.4.2,True,http,metadata,p99,5,3.030129000002489,2.868236000002071,-5.342775835625657,4.823201592088844,12.284624691782431,7.739637487324859,0.26068287265040946,"[1.8274768041251166, -5.342775835625657, -0.12135285850809474, 4.823201592088844, -12.284624691782431]"
aa-142-2,1.4.2,True,http,class-warm,rps,5,25999.580071172157,25911.573909762927,-0.338490703189509,1.9746494980920848,12.474549018496095,3.1832446317485084,3.463853021113761,"[-1.9746494980920848, 8.096596538202473, -0.9693183550207096, 12.474549018496095, 1.1214626710793985]"
aa-142-2,1.4.2,True,http,class-warm,p50,5,1.2876500000020314,1.2397200000013981,-3.722284782398766,12.203329390606598,19.70749993125349,14.193530851089537,5.869470525366997,"[12.203329390606598, 19.70749993125349, -11.350522379523586, -10.129541217296712, -12.862190812682117]"
aa-142-2,1.4.2,True,http,class-warm,p95,5,2.057007999999769,2.069793999999092,0.6215824148143811,9.45396787978222,13.671295854252385,4.7658540948185255,7.389527653432251,"[11.238799265724753, -13.671295854252385, 5.657042921345479, -9.45396787978222, -0.1468223762235099]"
aa-142-2,1.4.2,True,http,class-warm,p99,5,2.862915999998222,2.889224999998987,0.918958153183036,13.22518070559433,16.404964455174685,4.0968718606621,8.220578182711336,"[0.918958153183036, -16.404964455174685, 13.22518070559433, -13.437355208311374, -5.258641079497739]"
aa-142-2,1.4.2,True,http,factory-warm,rps,5,23820.913625739984,25137.072178919854,5.525222809916408,6.930475315803086,10.446645854641258,6.261633645694314,5.27019299583226,"[-6.930475315803086, 4.540653009038498, 9.701275720260071, 10.446645854641258, -6.420386314747706]"
aa-142-2,1.4.2,True,http,factory-warm,p50,5,1.3246480000016163,1.3081789999996545,-1.243273684929258,2.193194029818213,8.809418991142937,5.163484941130628,4.002357475608169,"[8.809418991142937, 2.193194029818213, -1.243273684929258, -3.1796175570957708, -0.41149554746973127]"
aa-142-2,1.4.2,True,http,factory-warm,p95,5,2.3998909999972966,2.2052680000015243,-8.10965998022375,10.426389350697862,16.616190864903224,7.30153994481245,5.663030525133445,"[3.770415906024116, -13.31343798519259, -9.515782622321634, -16.616190864903224, 10.426389350697862]"
aa-142-2,1.4.2,True,http,factory-warm,p99,5,3.09206500000073,3.121051999998599,0.9374641218041102,8.107094062743448,18.455841301338527,11.371268068440667,10.932820087646158,"[2.342906060733063, -12.506011354891466, -8.107094062743448, -6.625680452150662, 18.455841301338527]"
aa-142-2,1.4.2,True,http,middleware-20,rps,5,26234.35562996169,27765.872514039278,5.837829240709369,6.198450331164384,9.18157049731061,10.949865729806838,3.159306346879532,"[2.5848667218938415, 2.6234282939820996, 9.18157049731061, 7.894876555175889, -6.198450331164384]"
aa-142-2,1.4.2,True,http,middleware-20,p50,5,1.2371249999996508,1.1675350000004983,-5.625138930922269,4.123292490635344,17.65300012679033,9.475113670791798,3.070314808479287,"[1.5921810582058438, -3.746478710629786, -12.810831565145886, -17.65300012679033, 4.123292490635344]"
aa-142-2,1.4.2,True,http,middleware-20,p95,5,2.1401350000014645,1.9068289999995613,-10.901461823751468,4.562233503961755,13.483682104340156,7.456071696567368,2.8981623418789604,"[-3.1808177828962614, -4.562233503961755, -13.483682104340156, 4.100481911104348, 11.562726166041415]"
aa-142-2,1.4.2,True,http,middleware-20,p99,5,3.1022379999994882,2.7426010000017413,-11.5928242771124,5.822092207440077,16.261372382767547,6.127479580862189,9.455330906739189,"[1.1205234568948397, -5.822092207440077, -16.261372382767547, 2.7967551168753157, 5.903126797949221]"
aa-142-2,1.4.2,True,http,static-listeners,rps,5,25249.744037549877,25211.921734334486,-0.14979281833171765,0.41907073707770914,5.438831371285691,5.842892626193243,6.911738977319073,"[5.438831371285691, -0.14979281833171765, -0.2073186990751763, -2.8938625571467536, -0.41907073707770914]"
aa-142-2,1.4.2,True,http,static-listeners,p50,5,1.1854180000009364,1.2786119999982475,7.86169941718764,5.527645656074531,15.290724453376004,6.517785287788563,6.887546808857863,"[15.290724453376004, 5.527645656074531, 14.086102574798609, -0.2809865752103735, 1.1454173830017789]"
aa-142-2,1.4.2,True,http,static-listeners,p95,5,2.0139090000011493,1.9638029999987339,-2.487997223429006,8.308755629144848,17.239683422821116,6.036816956360067,11.742216505644992,"[-17.239683422821116, 2.758717574887548, -8.308755629144848, 11.26197856996669, -4.7591975195344975]"
aa-142-2,1.4.2,True,http,static-listeners,p99,5,3.0853559999995923,2.8829139999979816,-6.561382219803402,3.881127244038163,17.66375134920205,13.484181404092968,13.713451042873007,"[-17.66375134920205, -3.1320611307894763, -3.881127244038163, 6.772022418184642, -1.8280867006178703]"
aa-142-2,1.4.2,True,http,middleware-listeners,rps,5,22271.30872926852,22231.55239121514,-0.17850921352067228,6.466939347363243,19.419119528184027,4.743621948682206,9.760402920799589,"[19.419119528184027, 2.3640981027363894, -4.699218024572815, -6.466939347363243, 6.550248935892444]"
aa-142-2,1.4.2,True,http,middleware-listeners,p50,5,1.4996360000004643,1.5126219999983732,0.8659434688087497,12.03091094110561,26.48113137319683,2.09504173003693,4.540989090430877,"[-22.544512714541852, -3.3153442916564524, 26.48113137319683, 5.446254957687535, -12.03091094110561]"
aa-142-2,1.4.2,True,http,middleware-listeners,p95,5,2.6333290000002307,2.5693179999980202,-2.430801468491206,6.199605138583331,17.684403649682643,7.565898526163148,8.45150347287548,"[-17.684403649682643, -1.7904701289713554, 5.555414047190599, 6.199605138583331, -9.329406617431646]"
aa-142-2,1.4.2,True,http,middleware-listeners,p99,5,3.294977999998082,3.2694900000024063,-0.7735408247244835,7.244582360853125,24.36941228129408,9.37432662669427,11.464846199278945,"[-24.36941228129408, 3.1687327979309954, 9.490451747090889, 4.079875495444929, -7.244582360853125]"
